"Data Supplement to: ""A 3 million year index for North African humidity/aridity and the
implication of potential pan-African Humid periods"""															
															
Note: the dust proxy is from Larrasoa–a et al. (2003), rescaled to our chronology. It is
based on magnetic measurements (IRM@0.9 AF 120mT (A/m)) reflecting hematite variations,
which (at this site) reflect aeolian dust fluxes.																													
0	0	0	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
								(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)	(ppm)				(see note)		
Site	Hole	Core	Section	Interval_cm	Depth below sfl_m	Splice depth_m	Age_ky	Al	Si	S	K	Ca	Ti	Mn	Fe	Rb	Sr	Zr	Ba	Age_ky	PC1	PC2	Age_ky	ODP 967 Dust proxy	Age_ky	ODP 967 wet-dry index
ODP 967	A	2	5	91	16.21	16.4979	369.70	68975	146648	1357	12220	73049	5116	929	45306	63	286	166	64	369.70	4.65	-0.94	309.15	0.308	667.5	-0.258
ODP 967	A	2	5	92	16.22	16.5159	370.16	59778	133331	1461	11890	88532	4336	972	42535	58	374	148	55	370.16	3.27	-0.56	309.45	0.3	668	0.373
ODP 967	A	2	5	93	16.23	16.534	370.61	64087	139045	1717	12502	90443	4260	968	46780	60	379	154	83	370.61	3.73	-0.72	309.75	0.292	668.5	0.550
ODP 967	A	2	5	94	16.24	16.552	371.07	67282	147409	1714	13164	73129	4855	854	46407	65	307	166	75	371.07	4.77	-0.89	310.04	0.285	669	-0.282
ODP 967	A	2	5	95	16.25	16.5701	371.53	70864	159353	1732	13802	65278	5369	965	52731	70	302	170	91	371.53	5.65	-1.17	310.34	0.282	669.5	-1.163
ODP 967	A	2	5	96	16.26	16.5881	371.98	72877	171217	1459	13827	52654	6050	754	52160	72	281	166	64	371.98	6.25	-1.38	310.64	0.283	670	-0.391
ODP 967	A	2	5	97	16.27	16.6049	372.41	75751	158486	1334	13063	60369	6017	748	49207	70	267	188	63	372.41	6.15	-1.37	310.94	0.288	670.5	-0.550
ODP 967	A	2	5	98	16.28	16.6147	372.66	66138	134063	1557	12113	76760	5240	927	46035	63	342	174	50	372.66	4.53	-0.78	311.24	0.295	671	-0.273
ODP 967	A	2	5	99	16.29	16.6246	372.91	70357	134356	1926	13041	70957	5314	936	48213	69	330	174	105	372.91	5.14	-0.70	311.53	0.306	671.5	0.345
ODP 967	A	2	5	100	16.3	16.6344	373.16	65187	139733	1680	13039	74270	4947	981	45573	66	340	159	68	373.16	4.49	-0.77	311.82	0.319	672	0.639
ODP 967	A	2	5	101	16.31	16.6443	373.41	55023	112759	1510	11148	111803	4112	1179	34796	56	489	152	95	373.41	2.19	-0.38	312.11	0.335	672.5	0.844
ODP 967	A	2	5	102	16.32	16.6541	373.65	52532	111990	1453	10861	117161	3820	1394	35047	52	453	148	47	373.65	1.70	-0.46	312.40	0.351	673	0.571
ODP 967	A	2	5	103	16.33	16.664	373.91	52233	107437	1566	10518	130805	3599	1470	33599	50	508	143	50	373.91	1.14	-0.50	312.69	0.368	673.5	-0.807
ODP 967	A	2	5	104	16.34	16.6739	374.16	47651	92081	1697	9673	137517	3434	1772	30992	48	591	139	63	374.16	0.30	-0.18	312.98	0.383	674	-2.475
ODP 967	A	2	5	105	16.35	16.6837	374.40	41435	86505	1328	8887	179192	2870	2368	30508	42	700	129	55	374.40	-1.24	-0.58	313.27	0.398	674.5	-2.382
ODP 967	A	2	5	106	16.36	16.6936	374.65	39650	88406	1273	8716	154393	2920	2675	31322	42	571	119	41	374.65	-1.08	-0.26	313.59	0.408	675	-1.846
ODP 967	A	2	5	107	16.37	16.7034	374.90	43335	91270	1560	9200	142652	3219	2213	32395	46	565	126	51	374.90	-0.31	-0.15	313.93	0.415	675.5	-1.626
ODP 967	A	2	5	108	16.38	16.7133	375.15	45501	92820	1537	9341	139002	3239	2220	31917	46	557	130	41	375.15	-0.13	-0.25	314.26	0.419	676	-0.437
ODP 967	A	2	5	109	16.39	16.7231	375.40	48945	100951	1545	10033	130061	3473	1999	35183	48	535	134	33	375.40	0.60	-0.39	314.60	0.421	676.5	-1.030
ODP 967	A	2	5	110	16.4	16.733	375.65	46288	95553	1731	9806	125808	3360	2034	35124	48	516	123	57	375.65	0.33	0.00	314.93	0.423	677	-0.962
ODP 967	A	2	5	111	16.41	16.7426	375.89	42330	82518	1584	9029	166743	2909	3168	31605	44	636	127	54	375.89	-1.16	-0.55	315.27	0.426	677.5	-0.676
ODP 967	A	2	5	112	16.42	16.751	376.11	39807	75050	1511	8206	147139	3055	3591	31336	43	693	117	38	376.11	-1.50	-0.19	315.60	0.43	678	-0.146
ODP 967	A	2	5	113	16.43	16.7594	376.32	39476	78496	1299	7855	204794	2514	4456	32154	38	841	115	33	376.32	-2.90	-1.23	315.94	0.431	678.5	-0.931
ODP 967	A	2	5	114	16.44	16.7678	376.53	36749	72998	1294	7795	167586	2587	4639	30780	39	666	108	34	376.53	-2.54	-0.54	316.27	0.43	679	-0.588
ODP 967	A	2	5	115	16.45	16.7761	376.74	35666	75297	1276	7653	171944	2540	4490	31312	38	702	104	28	376.74	-2.72	-0.56	316.61	0.427	679.5	0.052
ODP 967	A	2	5	116	16.46	16.7845	376.96	38716	76003	1501	8149	173405	2696	4258	34593	40	692	120	36	376.96	-2.07	-0.66	316.94	0.424	680	-0.686
ODP 967	A	2	5	117	16.47	16.7929	377.17	40916	73567	1516	8013	161425	2836	4228	33231	40	704	121	25	377.17	-1.91	-0.55	317.27	0.425	680.5	-0.235
ODP 967	A	2	5	118	16.48	16.8013	377.38	42208	84053	1643	8579	136226	2977	3282	36162	43	540	117	54	377.38	-0.84	-0.02	317.61	0.429	681	-0.321
ODP 967	A	2	5	119	16.49	16.8097	377.59	44134	87437	1750	9018	134431	3138	2761	37632	46	583	121	58	377.59	-0.38	-0.02	317.94	0.439	681.5	-0.126
ODP 967	A	2	5	120	16.5	16.818	377.80	50345	105835	1697	10195	105051	3991	1761	41541	52	531	134	46	377.80	1.48	-0.08	318.28	0.452	682	-0.416
ODP 967	A	2	5	122	16.52	16.8348	378.23	53880	117702	1527	10681	98176	3880	1334	44836	53	435	137	66	378.23	2.16	-0.10	318.61	0.466	682.5	-1.038
ODP 967	A	2	5	123	16.53	16.8432	378.44	52236	114584	1922	10405	102419	3854	1271	42503	52	451	128	58	378.44	1.76	0.03	318.95	0.48	683	-1.169
ODP 967	A	2	5	124	16.54	16.8516	378.65	56724	117324	1902	11254	93590	4193	1258	44293	56	430	143	73	378.65	2.66	-0.15	319.28	0.491	683.5	-1.705
ODP 967	A	2	5	125	16.55	16.8599	378.86	58343	121194	1774	11619	92520	4344	1233	40874	58	439	145	63	378.86	2.85	-0.38	319.61	0.503	684	-2.541
ODP 967	A	2	5	126	16.56	16.8683	379.08	56668	118357	1789	11447	95024	4211	1244	39502	57	430	144	56	379.08	2.60	-0.32	319.95	0.513	684.5	-2.396
ODP 967	A	2	5	127	16.57	16.8767	379.29	61444	118670	1960	11859	93488	4460	1008	39877	60	400	161	85	379.29	3.31	-0.39	320.29	0.524	685	-2.816
ODP 967	A	2	5	128	16.58	16.8851	379.50	59603	121829	1890	11851	103148	4180	1076	41015	59	433	155	98	379.50	2.95	-0.45	320.62	0.532	685.5	-3.282
ODP 967	A	2	5	129	16.59	16.8935	379.71	53887	103029	1627	10540	120905	3886	1259	36031	54	526	148	94	379.71	1.65	-0.19	320.96	0.534	686	-2.331
ODP 967	A	2	5	130	16.6	16.9019	379.93	52456	113419	1898	10653	101450	4202	1136	41814	55	481	142	77	379.93	2.21	-0.03	321.29	0.526	686.5	-1.203
ODP 967	A	2	5	131	16.61	16.9102	380.14	56591	123080	1591	11366	95230	4348	1129	41533	57	397	152	68	380.14	2.90	-0.38	321.62	0.507	687	-1.176
ODP 967	A	2	5	132	16.62	16.9185	380.35	49796	94455	1633	9618	131812	3620	1850	32571	49	623	137	54	380.35	0.48	-0.26	321.96	0.473	687.5	-1.160
ODP 967	A	2	5	133	16.63	16.9262	380.54	48333	97260	1352	9464	147571	3233	2156	34288	45	632	138	31	380.54	-0.02	-0.59	322.33	0.43	688	-1.158
ODP 967	A	2	5	134	16.64	16.9339	380.74	42482	97469	1689	9397	139592	3166	2238	34437	45	562	121	41	380.74	-0.29	-0.19	322.70	0.389	688.5	-0.281
ODP 967	A	2	5	135	16.65	16.9416	380.93	47401	94843	1786	9744	123863	3401	2390	33420	48	551	120	35	380.93	0.15	-0.16	323.07	0.359	689	-0.011
ODP 967	A	2	5	136	16.66	16.9493	381.13	45777	93821	1941	9628	132011	3441	2185	34473	48	590	127	44	381.13	0.14	-0.15	323.44	0.343	689.5	1.314
ODP 967	A	2	5	137	16.67	16.957	381.32	46520	96883	1464	9746	137443	3225	2392	34826	46	524	128	37	381.32	0.06	-0.38	323.81	0.338	690	1.586
ODP 967	A	2	5	138	16.68	16.9647	381.52	49778	105066	1658	10292	128963	3547	1712	36280	50	486	141	75	381.52	1.05	-0.30	324.18	0.338	690.5	2.022
ODP 967	A	2	5	139	16.69	16.9724	381.71	59570	124052	1763	11777	84762	4624	1170	43238	61	349	153	85	381.71	3.46	-0.32	324.55	0.338	691	2.455
ODP 967	A	2	5	140	16.7	16.9801	381.91	54880	117461	1812	11280	99909	4037	1327	41343	56	381	142	78	381.91	2.42	-0.19	324.92	0.335	691.5	2.722
ODP 967	A	2	5	141	16.71	16.9878	382.10	58004	123107	1547	11742	103985	4177	1366	42814	58	448	153	66	382.10	2.79	-0.63	325.29	0.326	692	2.869
ODP 967	A	2	5	142	16.72	16.9955	382.30	57372	130096	1412	11608	92497	4294	1109	44103	57	367	152	72	382.30	3.13	-0.47	325.66	0.312	692.5	2.476
ODP 967	A	2	5	143	16.73	17.0032	382.49	59321	123601	1708	11650	89049	4408	1170	40690	58	386	151	53	382.49	3.10	-0.44	326.03	0.296	693	2.263
ODP 967	A	2	5	144	16.74	17.0109	382.69	60342	136976	1577	12457	92439	4446	1005	45270	60	371	167	70	382.69	3.76	-0.79	326.40	0.281	693.5	2.550
ODP 967	A	2	5	145	16.75	17.0186	382.88	64236	132465	1600	12302	81516	4850	1001	43796	63	328	166	71	382.88	4.16	-0.68	326.77	0.267	694	2.349
ODP 967	A	2	5	146	16.76	17.0263	383.08	66190	132157	1547	12304	83236	4970	1050	45543	63	374	172	64	383.08	4.28	-0.82	327.14	0.251	694.5	2.090
ODP 967	A	2	5	147	16.77	17.034	383.27	63163	119440	1616	11516	86384	4667	1095	41723	60	390	168	63	383.27	3.56	-0.47	327.51	0.237	695	1.781
ODP 967	A	2	5	148	16.78	17.0417	383.47	59562	117215	1555	11533	91888	4536	1195	41740	60	473	155	65	383.47	3.07	-0.41	327.88	0.227	695.5	0.774
ODP 967	A	2	5	149	16.79	17.0494	383.66	61562	116159	1537	11580	90549	4624	1179	40826	61	473	164	73	383.66	3.30	-0.47	328.25	0.222	696	-1.141
ODP 967	A	2	6	2	16.82	17.0724	384.24	61799	124762	1431	11416	84156	4514	1076	46170	59	354	151	91	384.24	3.46	-0.27	328.63	0.222	696.5	0.700
ODP 967	A	2	6	3	16.83	17.0801	384.44	63472	131689	1827	12315	79252	4787	996	45391	62	334	158	71	384.44	4.04	-0.52	329.00	0.221	697	0.898
ODP 967	A	2	6	4	16.84	17.0878	384.63	69581	150588	1597	13150	70321	5383	916	49439	68	281	172	74	384.63	5.31	-1.06	329.36	0.215	697.5	0.435
ODP 967	A	2	6	5	16.85	17.0955	384.83	70552	147458	1776	13087	67669	5304	835	49064	68	269	166	94	384.83	5.26	-0.84	329.73	0.201	698	0.810
ODP 967	A	2	6	6	16.86	17.1032	385.02	65222	141583	1665	12558	81103	4748	889	45676	62	332	162	66	385.02	4.24	-0.80	330.10	0.182	698.5	0.868
ODP 967	A	2	6	7	16.87	17.1109	385.22	60309	127652	1643	11654	102204	4259	991	44080	57	418	151	67	385.22	3.04	-0.58	330.46	0.163	699	0.018
ODP 967	A	2	6	8	16.88	17.1186	385.41	61635	128429	1499	11671	82226	4412	1049	42790	59	330	148	72	385.41	3.41	-0.37	330.83	0.147	699.5	0.217
ODP 967	A	2	6	9	16.89	17.1263	385.61	67167	156894	1546	13037	72832	5127	815	49308	66	285	158	74	385.61	4.95	-1.02	331.19	0.135	700	0.194
ODP 967	A	2	6	10	16.9	17.134	385.80	73214	155282	1533	13502	71021	5473	833	53109	68	295	173	69	385.80	5.65	-1.25	331.56	0.126	700.5	0.309
ODP 967	A	2	6	11	16.91	17.1417	386.00	68584	143600	1544	12961	73142	5050	890	48583	66	292	167	66	386.00	4.91	-0.89	331.92	0.119	701	-0.071
ODP 967	A	2	6	12	16.92	17.1494	386.19	55509	124620	1743	11448	85966	4413	1013	43469	59	383	138	78	386.19	2.98	-0.11	332.29	0.113	701.5	-0.988
ODP 967	A	2	6	13	16.93	17.1571	386.39	53171	112263	1428	10494	102630	4144	1141	38674	53	445	141	52	386.39	2.02	-0.13	332.66	0.107	702	-1.285
ODP 967	A	2	6	14	16.94	17.1648	386.58	56183	117184	1512	10671	93873	4450	958	41089	55	443	149	49	386.58	2.63	-0.19	333.02	0.101	702.5	-1.165
ODP 967	A	2	6	16	16.96	17.1802	386.97	75242	152473	1297	12582	55374	5856	757	52244	68	293	173	62	386.97	5.83	-1.03	333.39	0.095	703	-0.265
ODP 967	A	2	6	17	16.97	17.1879	387.17	59227	128020	1384	11024	92528	4489	989	44219	56	410	150	50	387.17	3.05	-0.47	333.75	0.088	703.5	-1.110
ODP 967	A	2	6	18	16.98	17.1965	387.39	55609	109571	1638	10558	116537	4142	1148	37795	53	497	154	38	387.39	2.00	-0.44	334.12	0.081	704	-1.034
ODP 967	A	2	6	19	16.99	17.2058	387.62	72619	147192	1442	11917	65199	5806	832	54381	65	328	178	64	387.62	5.45	-0.94	334.48	0.075	704.5	-0.957
ODP 967	A	2	6	20	17	17.2151	387.86	78354	153986	1392	12524	58995	6011	783	53686	68	293	186	56	387.86	6.09	-1.24	334.83	0.072	705	-0.881
ODP 967	A	2	6	21	17.01	17.2244	388.09	73644	153555	1512	12049	63326	5609	796	54656	64	303	170	64	388.09	5.40	-0.97	335.06	0.074	705.5	-0.833
ODP 967	A	2	6	22	17.02	17.2338	388.33	72548	150704	1472	12113	67350	5847	829	53672	65	348	175	57	388.33	5.43	-1.08	335.28	0.081	706	-0.767
ODP 967	A	2	6	23	17.03	17.2431	388.56	69217	151753	1425	11800	69542	5390	847	51174	61	330	166	51	388.56	4.83	-0.95	335.50	0.091	706.5	-0.672
ODP 967	A	2	6	24	17.04	17.2524	388.80	70466	149770	1416	11781	61616	5528	832	52897	64	269	165	76	388.80	5.16	-0.74	335.73	0.105	707	-0.585
ODP 967	A	2	6	25	17.05	17.2617	389.04	74580	148185	1332	12109	60402	5969	789	56087	67	310	182	74	389.04	5.85	-0.96	335.95	0.119	707.5	-0.502
ODP 967	A	2	6	26	17.06	17.271	389.27	73957	154356	1260	12194	61374	5916	834	55826	66	312	180	53	389.27	5.75	-1.14	336.18	0.134	708	-0.405
ODP 967	A	2	6	27	17.07	17.2803	389.51	74297	155099	1342	12173	59955	6080	795	53731	66	310	178	42	389.51	5.78	-1.18	336.40	0.148	708.5	-0.572
ODP 967	A	2	6	28	17.08	17.2896	389.74	71827	147794	1484	12010	65796	5892	892	51644	64	331	176	33	389.74	5.32	-1.08	336.63	0.164	709	-0.751
ODP 967	A	2	6	29	17.09	17.299	389.98	66963	151096	1336	11549	67618	5641	824	51385	61	317	165	40	389.98	4.82	-0.89	336.85	0.181	709.5	-0.286
ODP 967	A	2	6	30	17.1	17.3083	390.22	72396	149291	1296	11771	67651	5606	832	50683	64	328	170	50	390.22	5.10	-1.02	337.08	0.199	710	-1.372
ODP 967	A	2	6	31	17.11	17.3176	390.45	70637	147001	1366	11941	68999	5657	853	52328	64	339	184	51	390.45	5.27	-1.03	337.30	0.216	710.5	-1.261
ODP 967	A	2	6	32	17.12	17.3269	390.69	71549	146772	1286	11677	66422	5685	840	47872	63	321	180	51	390.69	5.12	-1.01	337.53	0.232	711	-0.852
ODP 967	A	2	6	33	17.13	17.3362	390.92	70524	147099	1172	11625	70737	5482	862	48360	62	344	181	52	390.92	4.94	-1.04	337.75	0.244	711.5	-0.389
ODP 967	A	2	6	34	17.14	17.3455	391.16	70662	143519	1363	11837	68206	5651	852	51153	65	310	180	71	391.16	5.21	-0.88	337.97	0.252	712	-0.030
ODP 967	A	2	6	37	17.17	17.3735	391.87	49628	94982	1833	9953	153207	3623	1308	33175	48	696	154	40	391.87	0.54	-0.54	338.20	0.256	712.5	-0.823
ODP 967	A	2	6	38	17.18	17.3837	392.12	49610	94548	1406	9648	140607	3453	1279	31471	47	593	144	43	392.12	0.52	-0.27	338.42	0.259	713	-0.671
ODP 967	A	2	6	39	17.19	17.3986	392.50	63338	123189	1335	10978	95247	4638	1014	42718	57	468	158	44	392.50	3.16	-0.63	338.65	0.26	713.5	-0.503
ODP 967	A	2	6	40	17.2	17.4135	392.88	66642	135214	1531	11271	82116	4973	912	50363	58	409	164	45	392.88	4.04	-0.70	338.87	0.261	714	-0.408
ODP 967	A	2	6	41	17.21	17.4283	393.25	70703	129434	1578	11732	86497	5136	947	49534	62	386	173	67	393.25	4.41	-0.80	339.10	0.263	714.5	-0.851
ODP 967	A	2	6	42	17.22	17.4432	393.63	67692	133384	1324	11523	94086	4827	956	43505	58	406	168	37	393.63	3.76	-0.99	339.32	0.265	715	-4.301
ODP 967	A	2	6	43	17.23	17.4581	394.01	63980	126937	1247	11006	103869	4660	952	36326	56	501	169	44	394.01	3.04	-0.95	339.55	0.267	715.5	-3.029
ODP 967	A	2	6	44	17.24	17.473	394.38	59457	112387	1684	10517	116290	4414	918	36350	54	568	160	59	394.38	2.28	-0.55	339.77	0.272	716	-1.704
ODP 967	A	2	6	45	17.25	17.4879	394.76	65880	140354	1223	11737	91854	4972	942	44430	60	414	166	35	394.76	3.91	-1.09	339.99	0.278	716.5	-1.700
ODP 967	A	2	6	47	17.27	17.5177	395.52	61483	116213	1348	10750	102836	4652	931	39161	57	480	167	63	395.52	2.96	-0.55	340.22	0.286	717	-2.221
ODP 967	A	2	6	48	17.28	17.5239	395.67	55040	120567	1385	10330	107564	4113	1112	40060	52	446	145	55	395.67	2.10	-0.36	340.44	0.294	717.5	-2.074
ODP 967	A	2	6	49	17.29	17.5274	395.76	43100	91316	1841	9089	162965	2961	1629	29643	43	642	116	51	395.76	-0.86	-0.16	340.67	0.303	718	-2.373
ODP 967	A	2	6	50	17.3	17.5308	395.85	44326	92193	1641	9552	184945	2987	1753	30765	44	684	132	36	395.85	-0.78	-0.74	340.89	0.311	718.5	-3.487
ODP 967	A	2	6	51	17.31	17.5343	395.94	41943	83105	1580	8631	191786	2831	2173	28299	40	777	127	26	395.94	-1.66	-0.68	341.12	0.318	719	-4.004
ODP 967	A	2	6	52	17.32	17.5377	396.02	37456	77188	1855	7897	184018	2488	2531	30004	38	723	107	56	396.02	-2.27	-0.11	341.34	0.323	719.5	-4.311
ODP 967	A	2	6	53	17.33	17.5412	396.11	35238	73910	1559	7360	214401	2172	3147	29649	34	764	101	39	396.11	-3.28	-0.55	341.57	0.327	720	-4.161
ODP 967	A	2	6	54	17.34	17.5446	396.20	37753	78641	1533	7844	192302	2536	2891	29593	37	805	109	27	396.20	-2.54	-0.52	341.79	0.329	720.5	-5.157
ODP 967	A	2	6	55	17.35	17.5481	396.29	34637	66246	2133	7245	173804	2614	3165	27898	37	807	104	41	396.29	-2.76	0.09	342.01	0.334	721	-4.834
ODP 967	A	2	6	56	17.36	17.5515	396.37	34233	74546	2027	7571	194685	2353	2910	29418	35	758	100	29	396.37	-2.93	-0.23	342.24	0.344	721.5	-4.318
ODP 967	A	2	6	57	17.37	17.555	396.46	37900	80954	2084	7843	194501	2383	2305	36291	37	779	101	85	396.46	-2.30	-0.07	342.47	0.361	722	-3.714
ODP 967	A	2	6	59	17.39	17.5628	396.66	58191	118974	1740	10489	109673	4039	1206	47280	53	495	145	47	396.66	2.30	-0.40	342.69	0.381	722.5	-2.831
ODP 967	A	2	6	60	17.4	17.572	396.89	60637	117179	1784	10592	101902	4422	1021	49140	55	449	157	71	396.89	2.95	-0.28	342.91	0.404	723	-1.897
ODP 967	A	2	6	61	17.41	17.5812	397.12	53926	99520	1816	9465	118776	3874	1111	41523	50	575	139	80	397.12	1.34	0.13	343.14	0.426	723.5	-0.939
ODP 967	A	2	6	62	17.42	17.5904	397.36	40378	78799	2146	8527	166969	2794	1519	31302	42	703	116	82	397.36	-1.24	0.30	343.36	0.446	724	-0.217
ODP 967	A	2	6	63	17.43	17.5996	397.59	35763	74409	2500	8202	168647	2431	1670	30769	38	783	107	67	397.59	-1.95	0.50	343.59	0.461	724.5	-0.380
ODP 967	A	2	6	64	17.44	17.6088	397.82	41858	72863	2795	8254	159108	2739	1822	35938	41	661	122	97	397.82	-1.08	0.56	343.81	0.467	725	0.110
ODP 967	A	2	6	65	17.45	17.618	398.05	41531	82695	2216	8439	159146	2741	1807	37505	42	619	112	97	398.05	-1.01	0.40	344.04	0.461	725.5	0.052
ODP 967	A	2	6	66	17.46	17.6273	398.29	41310	78818	1921	8476	176087	2717	2025	34743	41	672	122	79	398.29	-1.30	0.00	344.26	0.445	726	0.241
ODP 967	A	2	6	67	17.47	17.6365	398.52	43173	76420	2009	8425	175505	2809	2064	34227	42	681	124	88	398.52	-1.20	0.00	344.49	0.422	726.5	-0.218
ODP 967	A	2	6	68	17.48	17.6457	398.76	42666	74191	2019	8731	169863	2796	2176	32610	43	648	132	102	398.76	-1.02	0.06	344.71	0.4	727	-0.814
ODP 967	A	2	6	70	17.5	17.6641	399.22	37538	66415	1327	7617	214262	2614	1802	19550	36	918	139	54	399.22	-2.60	-0.49	344.93	0.382	727.5	-0.689
ODP 967	A	2	6	71	17.51	17.6733	399.45	34132	57846	2155	7455	201534	2548	2063	22982	37	971	127	82	399.45	-2.83	0.09	345.16	0.37	728	-1.238
ODP 967	A	2	6	73	17.53	17.6918	399.92	42024	75927	1623	8711	173040	2758	1538	27228	42	686	134	102	399.92	-1.12	0.09	345.38	0.362	728.5	-1.570
ODP 967	A	2	6	74	17.54	17.701	400.16	39110	76743	1992	8344	180706	2609	1857	31295	40	784	114	63	400.16	-1.79	0.03	345.61	0.356	729	-1.504
ODP 967	A	2	6	75	17.55	17.7102	400.39	42068	76919	1865	8595	199161	2736	1737	26364	39	872	132	24	400.39	-1.82	-0.58	345.83	0.352	729.5	-1.718
ODP 967	A	2	6	76	17.56	17.7194	400.62	38619	81164	1980	8211	176164	2602	1601	30752	39	758	103	67	400.62	-1.83	0.19	346.06	0.351	730	-1.634
ODP 967	A	2	6	77	17.57	17.7286	400.85	36079	76114	1628	8120	202471	2506	2024	26813	37	887	110	29	400.85	-2.60	-0.39	346.28	0.351	730.5	-0.651
ODP 967	A	2	6	78	17.58	17.7378	401.09	35337	73586	2208	8269	187481	2458	2210	26000	38	771	105	38	401.09	-2.45	-0.04	346.51	0.351	731	-1.889
ODP 967	A	2	6	79	17.59	17.747	401.32	39919	78319	1419	8678	198098	2496	2447	27050	39	795	116	24	401.32	-2.21	-0.66	346.73	0.349	731.5	-1.314
ODP 967	A	2	6	80	17.6	17.7563	401.56	34065	69898	1810	7980	214307	2179	2693	25735	36	781	108	45	401.56	-3.09	-0.42	349.65	0.396	732	-2.089
ODP 967	A	2	6	81	17.61	17.7655	401.79	35159	77797	1735	8384	211711	2232	2226	27711	37	775	105	47	401.79	-2.72	-0.43	349.87	0.416	732.5	-2.099
ODP 967	A	2	6	82	17.62	17.7747	402.02	37569	77609	1886	8403	178973	2510	1852	29403	39	740	112	49	402.02	-1.89	0.04	350.10	0.431	733	-2.240
ODP 967	A	2	6	83	17.63	17.7839	402.25	36580	80097	1490	8524	185130	2493	2306	27685	39	725	109	36	402.25	-2.14	-0.29	350.32	0.444	733.5	-1.375
ODP 967	A	2	6	84	17.64	17.7931	402.49	38461	76666	2039	8635	164847	2645	1947	28050	40	689	110	37	402.49	-1.62	0.15	350.55	0.456	734	-0.918
ODP 967	A	2	6	85	17.65	17.8023	402.72	38832	78734	2082	8881	178643	2484	2261	30143	41	694	112	69	402.72	-1.75	-0.07	350.77	0.468	734.5	-1.595
ODP 967	A	2	6	86	17.66	17.8115	402.95	40139	73877	2430	8912	162370	2724	2397	28641	42	709	120	49	402.95	-1.44	0.05	351.00	0.479	735	-1.005
ODP 967	A	2	6	87	17.67	17.8207	403.19	36983	77096	1987	8985	209276	2385	2512	29946	40	737	116	64	403.19	-2.25	-0.54	351.22	0.484	735.5	0.635
ODP 967	A	2	6	88	17.68	17.83	403.42	31441	66086	2016	7876	197462	2103	3287	25653	36	695	95	63	403.42	-3.28	-0.06	351.44	0.481	736	1.374
ODP 967	A	2	6	89	17.69	17.8392	403.65	30180	70513	1621	7980	238836	1789	3668	28570	34	737	96	81	403.65	-3.92	-0.72	351.67	0.472	736.5	1.356
ODP 967	A	2	6	90	17.7	17.8484	403.89	27605	64967	1958	7778	223200	1897	3858	26661	34	819	91	55	403.89	-4.11	-0.48	351.89	0.463	737	0.922
ODP 967	A	2	6	91	17.71	17.8576	404.12	28724	63308	1810	7513	210863	1939	3857	21867	33	861	92	31	404.12	-4.19	-0.43	352.12	0.455	737.5	-0.829
ODP 967	A	2	6	95	17.75	17.8958	405.09	29382	53147	3081	7720	171286	1958	2917	25293	36	627	109	298	405.09	-2.81	1.44	352.34	0.448	738	-0.808
ODP 967	A	2	6	97	17.77	17.919	405.67	30291	52982	4038	8099	168514	2105	2880	23539	39	667	116	320	405.67	-2.56	1.50	352.57	0.441	738.5	-0.736
ODP 967	A	2	6	105	17.85	18.0118	408.02	34792	61236	3826	8870	133328	2570	1621	25734	44	538	128	530	408.02	-0.83	2.53	352.79	0.431	739	-0.722
ODP 967	A	2	6	106	17.86	18.0233	408.31	36207	57476	4577	8832	146559	2448	1825	26043	44	542	132	754	408.31	-0.93	3.03	353.02	0.421	739.5	-0.784
ODP 967	A	2	6	108	17.88	18.0465	408.90	35379	63315	4382	9022	139010	2503	1514	25437	44	554	129	673	408.90	-0.80	2.87	353.24	0.412	740	-1.116
ODP 967	A	2	6	111	17.91	18.0813	410.17	37612	64473	4320	9593	133345	2797	1465	25353	47	556	137	501	410.17	-0.32	2.26	353.46	0.408	740.5	-0.824
ODP 967	A	2	6	112	17.92	18.0929	410.61	36870	65472	4184	9418	130442	2686	1379	26286	47	522	131	553	410.61	-0.36	2.54	353.69	0.409	741	-0.555
ODP 967	A	2	6	120	18	18.1833	414.01	39794	78547	2741	9888	135283	2869	1211	24482	47	526	134	271	414.01	-0.14	1.17	353.91	0.415	741.5	-1.724
ODP 967	A	2	6	121	18.01	18.1935	414.40	39991	78845	3087	10233	152197	2679	1326	26980	48	555	133	492	414.40	-0.25	1.57	354.14	0.424	742	-1.601
ODP 967	A	2	6	123	18.03	18.2139	415.16	40108	85693	2418	10018	141981	2804	1219	24867	46	524	127	289	415.16	-0.24	1.00	354.36	0.437	742.5	-1.693
ODP 967	A	2	6	124	18.04	18.2241	415.55	39319	73558	2587	9539	143065	2823	1369	22729	47	569	136	394	415.55	-0.42	1.44	354.59	0.454	743	-1.670
ODP 967	A	2	6	125	18.05	18.2343	415.93	40555	85213	2539	10139	140334	2878	1219	23445	46	515	135	243	415.93	-0.10	0.83	354.85	0.473	743.5	-1.935
ODP 967	A	2	6	126	18.06	18.2445	416.32	44949	83024	2407	10359	130834	3173	1302	24331	50	536	149	271	416.32	0.52	0.79	355.12	0.49	744	-1.175
ODP 967	A	2	6	127	18.07	18.2547	416.70	41766	85734	3101	10851	133373	3003	1180	28689	50	550	140	335	416.70	0.48	1.13	355.39	0.499	744.5	-1.761
